Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-3/afl/queue/id:000000,orig:example.txt; 0; 0; 0; 0
fuzzer-out-3/afl/queue/id:000001,src:000000,op:havoc,rep:32,+cov; 1583764; 1007157248; 9; 0
fuzzer-out-3/afl/queue/id:000002,src:000000,op:havoc,rep:8,+cov; 1448284; 1007157248; 7; 0
fuzzer-out-3/afl/queue/id:000003,src:000000,op:havoc,rep:64,+cov; 1462696; 1007157248; 97; 0
fuzzer-out-3/afl/queue/id:000004,src:000000,op:havoc,rep:8,highscore; 1392948; 1007157248; 7; 53
fuzzer-out-3/afl/queue/id:000005,src:000000,op:havoc,rep:32; 1380526; 1007157248; 52; 13
fuzzer-out-3/afl/queue/id:000006,src:000000,op:havoc,rep:8; 1622368; 1007157248; 109; 23
fuzzer-out-3/afl/queue/id:000007,src:000000,op:havoc,rep:4; 1480576; 1007157248; 28; 11
fuzzer-out-3/afl/queue/id:000008,src:000000,op:havoc,rep:32; 1333211; 1007157248; 22; 0
fuzzer-out-3/afl/queue/id:000009,src:000000,op:havoc,rep:4; 1529790; 1007157248; 19; 50
fuzzer-out-3/afl/queue/id:000010,src:000000,op:havoc,rep:128,highscore; 1362800; 1007157248; 202; 63
fuzzer-out-3/afl/queue/id:000011,src:000000,op:havoc,rep:32; 1506085; 1007157248; 16; 1
fuzzer-out-3/afl/queue/id:000012,src:000000,op:havoc,rep:16,highscore; 1244694; 1007157248; 7; 77
fuzzer-out-3/afl/queue/id:000013,src:000000,op:havoc,rep:8,highscore; 1273392; 1007157248; 34; 79
fuzzer-out-3/afl/queue/id:000014,src:000000,op:havoc,rep:8,highscore; 1104685; 1007157248; 37; 87
fuzzer-out-3/afl/queue/id:000015,src:000012+000010,op:splice,rep:64,highscore; 1227831; 1007157248; 7; 88
fuzzer-out-3/afl/queue/id:000016,src:000013,op:havoc,rep:4,highscore; 1095511; 1007157248; 292; 93
fuzzer-out-3/afl/queue/id:000017,src:000013+000015,op:splice,rep:64,highscore; 1520410; 1007157248; 7; 94
