Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-1/afl/queue/id:000000,orig:example.txt; 436048; 126877696; 11; 0
fuzzer-out-1/afl/queue/id:000001,src:000000,op:havoc,rep:32,+cov; 909091; 126877696; 10; 0
fuzzer-out-1/afl/queue/id:000002,src:000000,op:havoc,rep:128,+cov,highscore; 355754; 126877696; 19; 8
fuzzer-out-1/afl/queue/id:000003,src:000000,op:havoc,rep:16,highscore; 271741; 126877696; 27; 16
fuzzer-out-1/afl/queue/id:000004,src:000000,op:havoc,rep:8; 156700; 126877696; 18; 7
fuzzer-out-1/afl/queue/id:000005,src:000000,op:havoc,rep:16; 152140; 126877696; 23; 8
fuzzer-out-1/afl/queue/id:000006,src:000000,op:havoc,rep:8; 246707; 126877696; 15; 4
fuzzer-out-1/afl/queue/id:000007,src:000000,op:havoc,rep:128,highscore; 222038; 126877696; 43; 32
fuzzer-out-1/afl/queue/id:000008,src:000002+000003,op:splice,rep:16,highscore; 167542; 126877696; 50; 39
fuzzer-out-1/afl/queue/id:000009,src:000000+000005,op:splice,rep:8,highscore; 151407; 126877696; 51; 40
fuzzer-out-1/afl/queue/id:000010,src:000003+000008,op:splice,rep:64,highscore; 254150; 126877696; 15; 43
fuzzer-out-1/afl/queue/id:000011,src:000003+000004,op:splice,rep:64,highscore; 234973; 126877696; 138; 111
fuzzer-out-1/afl/queue/id:000012,src:000005+000011,op:splice,rep:2,highscore; 232560; 126877696; 138; 127
fuzzer-out-1/afl/queue/id:000013,src:000005+000011,op:splice,rep:4; 242355; 126877696; 103; 92
