Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-2/afl/queue/id:000000,orig:example.txt; 3730004480; 1007157248; 3839675093; 0
fuzzer-out-2/afl/queue/id:000001,src:000000,op:havoc,rep:64,+cov; 1519518; 1007157248; 6; 0
fuzzer-out-2/afl/queue/id:000002,src:000000,op:havoc,rep:32; 3702545999; 1007157248; 3873043719; 0
fuzzer-out-2/afl/queue/id:000003,src:000000,op:havoc,rep:4,highscore; 1708764256; 1007157248; 6; 3469920833
fuzzer-out-2/afl/queue/id:000004,src:000000,op:havoc,rep:32,+cov; 1709566; 1007157248; 4; 0
fuzzer-out-2/afl/queue/id:000005,src:000000,op:havoc,rep:8; 688050889; 1007157248; 712780337; 0
fuzzer-out-2/afl/queue/id:000006,src:000000,op:havoc,rep:16; 2498022909; 1007157248; 2563832841; 0
fuzzer-out-2/afl/queue/id:000007,src:000000,op:havoc,rep:32,highscore; 1845644840; 1007157248; 6; 3851654067
fuzzer-out-2/afl/queue/id:000008,src:000000,op:havoc,rep:64; 50026547; 1007157248; 83873805; 83873799
fuzzer-out-2/afl/queue/id:000009,src:000000,op:havoc,rep:2,highscore; 2048032887; 1007157248; 6; 4275882703
fuzzer-out-2/afl/queue/id:000010,src:000000,op:havoc,rep:128; 361368561; 1007157248; 370552349; 0
fuzzer-out-2/afl/queue/id:000011,src:000000,op:havoc,rep:16,highscore; 2081845315; 1007157248; 6; 4276412125
fuzzer-out-2/afl/queue/id:000012,src:000000,op:havoc,rep:4; 71873072; 1007157248; 67372043; 0
fuzzer-out-2/afl/queue/id:000013,src:000000,op:havoc,rep:16; 1928490608; 1007157248; 1950500367; 0
fuzzer-out-2/afl/queue/id:000014,src:000007+000009,op:splice,rep:2,highscore; 2097545612; 1007157248; 6; 4287861405
