Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-1/afl/queue/id:000000,orig:example.txt; 1947409; 1007157248; 77; 0
fuzzer-out-1/afl/queue/id:000001,src:000000,op:havoc,rep:8; 1704079; 1007157248; 77; 0
fuzzer-out-1/afl/queue/id:000002,src:000000,op:havoc,rep:32; 1874599; 1007157248; 77; 0
fuzzer-out-1/afl/queue/id:000003,src:000000,op:havoc,rep:16; 2115294; 1007157248; 77; 0
fuzzer-out-1/afl/queue/id:000004,src:000000,op:havoc,rep:4; 1616341; 1007157248; 77; 0
fuzzer-out-1/afl/queue/id:000005,src:000000,op:havoc,rep:32; 1588466; 1007157248; 77; 0
fuzzer-out-1/afl/queue/id:000006,src:000000,op:havoc,rep:2; 1478161; 1007157248; 77; 0
fuzzer-out-1/afl/queue/id:000007,src:000000,op:havoc,rep:128; 1492249; 1007157248; 77; 0
fuzzer-out-1/afl/queue/id:000008,src:000000,op:havoc,rep:8; 1942144; 1007157248; 77; 0
fuzzer-out-1/afl/queue/id:000009,src:000000,op:havoc,rep:128; 1951694; 1007157248; 77; 0
