Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-1/afl/queue/id:000000,orig:example.txt; 0; 0; 0; 0
fuzzer-out-1/afl/queue/id:000001,src:000000,op:havoc,rep:2,+cov; 1128527; 1007157248; 51; 0
fuzzer-out-1/afl/queue/id:000002,src:000000,op:havoc,rep:2,+cov; 1831659; 1007157248; 63; 0
fuzzer-out-1/afl/queue/id:000003,src:000000,op:havoc,rep:8,highscore; 2195145; 1007157248; 55; 8
fuzzer-out-1/afl/queue/id:000004,src:000000,op:havoc,rep:64,highscore; 2068623; 1007157248; 131; 12
fuzzer-out-1/afl/queue/id:000005,src:000000,op:havoc,rep:4; 1353485; 1007157248; 63; 0
fuzzer-out-1/afl/queue/id:000006,src:000000,op:havoc,rep:128,+cov; 1306397; 1007157248; 30; 0
fuzzer-out-1/afl/queue/id:000007,src:000000,op:havoc,rep:8,highscore; 2014336; 1007157248; 87; 40
fuzzer-out-1/afl/queue/id:000008,src:000000,op:havoc,rep:128; 1575277; 1007157248; 35; 0
fuzzer-out-1/afl/queue/id:000009,src:000000,op:havoc,rep:128; 1363383; 1007157248; 39; 0
fuzzer-out-1/afl/queue/id:000010,src:000000,op:havoc,rep:4; 1366530; 1007157248; 39; 0
fuzzer-out-1/afl/queue/id:000011,src:000000,op:havoc,rep:32; 1773942; 1007157248; 207; 0
fuzzer-out-1/afl/queue/id:000012,src:000000,op:havoc,rep:16; 1537424; 1007157248; 99; 8
fuzzer-out-1/afl/queue/id:000013,src:000000,op:havoc,rep:4; 1307341; 1007157248; 63; 0
fuzzer-out-1/afl/queue/id:000014,src:000000,op:havoc,rep:64; 1546948; 1007157248; 195; 12
fuzzer-out-1/afl/queue/id:000015,src:000000,op:havoc,rep:32,highscore; 1461947; 1007157248; 107; 72
fuzzer-out-1/afl/queue/id:000016,src:000000,op:havoc,rep:64; 1369022; 1007157248; 155; 16
fuzzer-out-1/afl/queue/id:000017,src:000000,op:havoc,rep:16,highscore; 1268579; 1007157248; 71; 84
fuzzer-out-1/afl/queue/id:000018,src:000000,op:havoc,rep:64; 1303768; 1007157248; 215; 4
fuzzer-out-1/afl/queue/id:000019,src:000000,op:havoc,rep:128,highscore; 1436538; 1007157248; 99; 120
fuzzer-out-1/afl/queue/id:000020,src:000015+000018,op:splice,rep:4; 1456973; 1007157248; 219; 20
