Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-5/afl/queue/id:000000,orig:example.txt; 1240059; 1007157248; 79; 0
fuzzer-out-5/afl/queue/id:000001,src:000000,op:havoc,rep:128; 955227; 1007157248; 79; 0
fuzzer-out-5/afl/queue/id:000002,src:000000,op:havoc,rep:16; 2003042; 1007157248; 79; 0
fuzzer-out-5/afl/queue/id:000003,src:000000,op:havoc,rep:128; 1528980; 1007157248; 79; 0
fuzzer-out-5/afl/queue/id:000004,src:000000,op:havoc,rep:128; 1538975; 1007157248; 79; 0
fuzzer-out-5/afl/queue/id:000005,src:000000,op:havoc,rep:32; 1643037; 1007157248; 79; 0
fuzzer-out-5/afl/queue/id:000006,src:000000,op:havoc,rep:64,+cov; 1497952; 1007157248; 79; 0
fuzzer-out-5/afl/queue/id:000007,src:000000,op:havoc,rep:32; 1726740; 1007157248; 79; 0
fuzzer-out-5/afl/queue/id:000008,src:000000,op:havoc,rep:32; 1398262; 1007157248; 79; 0
fuzzer-out-5/afl/queue/id:000009,src:000000,op:havoc,rep:32; 1623381; 1007157248; 79; 0
