Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-4/afl/queue/id:000000,orig:example.txt; 0; 0; 0; 0
fuzzer-out-4/afl/queue/id:000001,src:000000,op:havoc,rep:64,+cov; 1940489; 1007157248; 7; 0
fuzzer-out-4/afl/queue/id:000002,src:000000,op:havoc,rep:2,highscore; 2034065; 1007157248; 7; 53
fuzzer-out-4/afl/queue/id:000003,src:000000,op:havoc,rep:8,+cov; 1956559; 1007157248; 187; 5
fuzzer-out-4/afl/queue/id:000004,src:000000,op:havoc,rep:64; 2003416; 1007157248; 64; 17
fuzzer-out-4/afl/queue/id:000005,src:000000,op:havoc,rep:8; 1816468; 1007157248; 25; 4
fuzzer-out-4/afl/queue/id:000006,src:000000,op:havoc,rep:128,+cov; 1650995; 1007157248; 9; 0
fuzzer-out-4/afl/queue/id:000007,src:000000,op:havoc,rep:4,highscore; 1653712; 1007157248; 7; 56
fuzzer-out-4/afl/queue/id:000008,src:000000,op:havoc,rep:2,highscore; 1324091; 1007157248; 31; 79
fuzzer-out-4/afl/queue/id:000009,src:000000,op:havoc,rep:2; 1571166; 1007157248; 52; 11
fuzzer-out-4/afl/queue/id:000010,src:000000,op:havoc,rep:64; 1447611; 1007157248; 16; 0
fuzzer-out-4/afl/queue/id:000011,src:000000,op:havoc,rep:32; 1533624; 1007157248; 22; 0
fuzzer-out-4/afl/queue/id:000012,src:000000,op:havoc,rep:16; 1709356; 1007157248; 19; 0
fuzzer-out-4/afl/queue/id:000013,src:000000,op:havoc,rep:32,highscore; 1677738; 1007157248; 7; 82
fuzzer-out-4/afl/queue/id:000014,src:000000,op:havoc,rep:64,highscore; 1384613; 1007157248; 7; 88
fuzzer-out-4/afl/queue/id:000015,src:000000,op:havoc,rep:16,highscore; 1466161; 1007157248; 283; 89
fuzzer-out-4/afl/queue/id:000016,src:000000,op:havoc,rep:32,highscore; 1249280; 1007157248; 7; 92
fuzzer-out-4/afl/queue/id:000017,src:000014,op:havoc,rep:32,highscore; 1519155; 1007157248; 7; 99
