Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-3/afl/queue/id:000000,orig:example.txt; 0; 0; 0; 0
fuzzer-out-3/afl/queue/id:000001,src:000000,op:havoc,rep:8,+cov; 3698207646; 1007157248; 3806920202; 0
fuzzer-out-3/afl/queue/id:000002,src:000000,op:havoc,rep:64,+cov; 1657879; 1007157248; 11; 0
fuzzer-out-3/afl/queue/id:000003,src:000000,op:havoc,rep:32,+cov; 647862131; 1007157248; 671219722; 0
fuzzer-out-3/afl/queue/id:000004,src:000000,op:havoc,rep:4,+cov; 1101775073; 1007157248; 1082573550; 0
fuzzer-out-3/afl/queue/id:000005,src:000000,op:havoc,rep:16; 41245631; 1007157248; 25132934; 0
fuzzer-out-3/afl/queue/id:000006,src:000000,op:havoc,rep:64; 3664642941; 1007157248; 3833600018; 0
fuzzer-out-3/afl/queue/id:000007,src:000000,op:havoc,rep:8; 3605434289; 1007157248; 3772566058; 0
fuzzer-out-3/afl/queue/id:000008,src:000000,op:havoc,rep:32,+cov; 263182291; 1007157248; 268435468; 0
fuzzer-out-3/afl/queue/id:000009,src:000000,op:havoc,rep:4; 3710394853; 1007157248; 3839657932; 0
fuzzer-out-3/afl/queue/id:000010,src:000000,op:havoc,rep:32; 2521508978; 1007157248; 2593823396; 0
fuzzer-out-3/afl/queue/id:000011,src:000000,op:havoc,rep:64; 199608484; 1007157248; 202116118; 0
fuzzer-out-3/afl/queue/id:000012,src:000000,op:havoc,rep:8; 3128377139; 1007157248; 3268136976; 0
fuzzer-out-3/afl/queue/id:000013,src:000000,op:havoc,rep:16; 3539324622; 1007157248; 3638483980; 0
fuzzer-out-3/afl/queue/id:000014,src:000000,op:havoc,rep:64; 3563681809; 1007157248; 3726508046; 0
fuzzer-out-3/afl/queue/id:000015,src:000000,op:havoc,rep:32; 317422784; 1007157248; 269542938; 0
