Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-1/afl/queue/id:000000,orig:example.txt; 3694561226; 1007157248; 3839675094; 0
fuzzer-out-1/afl/queue/id:000001,src:000000,op:havoc,rep:4,+cov; 1818454; 1007157248; 5; 0
fuzzer-out-1/afl/queue/id:000002,src:000000,op:havoc,rep:64,+cov; 358596707; 1007157248; 301923848; 0
fuzzer-out-1/afl/queue/id:000003,src:000000,op:havoc,rep:2,+cov; 26120376; 1007157248; 14469846; 0
fuzzer-out-1/afl/queue/id:000004,src:000000,op:havoc,rep:4; 687297201; 1007157248; 707406386; 0
fuzzer-out-1/afl/queue/id:000005,src:000000,op:havoc,rep:128; 51758383; 1007157248; 33558994; 0
fuzzer-out-1/afl/queue/id:000006,src:000000,op:havoc,rep:128; 310177017; 1007157248; 269488152; 0
fuzzer-out-1/afl/queue/id:000007,src:000000,op:havoc,rep:8; 2243748135; 1007157248; 2332033004; 0
fuzzer-out-1/afl/queue/id:000008,src:000000,op:havoc,rep:8; 268842904; 1007157248; 201326098; 0
fuzzer-out-1/afl/queue/id:000009,src:000000,op:havoc,rep:64; 53105430; 1007157248; 33686026; 0
fuzzer-out-1/afl/queue/id:000010,src:000000,op:havoc,rep:16; 568534204; 1007157248; 584860718; 0
fuzzer-out-1/afl/queue/id:000011,src:000000,op:havoc,rep:16; 636996688; 1007157248; 654573074; 0
fuzzer-out-1/afl/queue/id:000012,src:000000,op:havoc,rep:16; 105933836; 1007157248; 101058062; 0
fuzzer-out-1/afl/queue/id:000013,src:000000,op:havoc,rep:4; 3696864074; 1007157248; 3839623180; 0
fuzzer-out-1/afl/queue/id:000014,src:000001+000006,op:splice,rep:8; 266208523; 1007157248; 269488152; 0
fuzzer-out-1/afl/queue/id:000015,src:000001+000012,op:splice,rep:16; 1859372676; 1007157248; 1929892364; 0
fuzzer-out-1/afl/queue/id:000016,src:000001+000012,op:splice,rep:4; 106959967; 1007157248; 101058062; 0
fuzzer-out-1/afl/queue/id:000017,src:000001+000006,op:splice,rep:8; 1505936; 1007157248; 65546; 0
