Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-2/afl/queue/id:000000,orig:example.txt; 0; 0; 0; 0
fuzzer-out-2/afl/queue/id:000001,src:000000,op:havoc,rep:64,+cov; 3913136170; 1007157248; 4008898294; 0
fuzzer-out-2/afl/queue/id:000002,src:000000,op:havoc,rep:16,+cov; 2841346673; 1007157248; 2952830232; 0
fuzzer-out-2/afl/queue/id:000003,src:000000,op:havoc,rep:16,+cov; 1377922; 1007157248; 5; 0
fuzzer-out-2/afl/queue/id:000004,src:000000,op:havoc,rep:4; 3744593347; 1007157248; 3839623178; 0
fuzzer-out-2/afl/queue/id:000005,src:000000,op:havoc,rep:128; 1236490667; 1007157248; 1279517160; 0
fuzzer-out-2/afl/queue/id:000006,src:000000,op:havoc,rep:32; 234804020; 1007157248; 235802134; 0
fuzzer-out-2/afl/queue/id:000007,src:000000,op:havoc,rep:4; 3743154827; 1007157248; 3839675094; 0
fuzzer-out-2/afl/queue/id:000008,src:000000,op:havoc,rep:64; 3338079076; 1007157248; 3460573748; 0
fuzzer-out-2/afl/queue/id:000009,src:000000,op:havoc,rep:64; 141312745; 1007157248; 134743568; 0
fuzzer-out-2/afl/queue/id:000010,src:000000,op:havoc,rep:32; 2879056310; 1007157248; 2992539146; 0
fuzzer-out-2/afl/queue/id:000011,src:000000,op:havoc,rep:64; 76102239; 1007157248; 67765260; 0
fuzzer-out-2/afl/queue/id:000012,src:000000,op:havoc,rep:16; 3512830173; 1007157248; 3638034466; 0
fuzzer-out-2/afl/queue/id:000013,src:000000,op:havoc,rep:8; 3693883290; 1007157248; 3839150624; 0
