Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-3/afl/queue/id:000000,orig:example.txt; 1470393; 1007157248; 23; 0
fuzzer-out-3/afl/queue/id:000001,src:000000,op:havoc,rep:32,+cov; 1400667; 1007157248; 83; 0
fuzzer-out-3/afl/queue/id:000002,src:000000,op:havoc,rep:8; 1451178; 1007157248; 43; 0
fuzzer-out-3/afl/queue/id:000003,src:000000,op:havoc,rep:128; 1587122; 1007157248; 63; 0
fuzzer-out-3/afl/queue/id:000004,src:000000,op:havoc,rep:64; 1622373; 1007157248; 33; 0
fuzzer-out-3/afl/queue/id:000005,src:000000,op:havoc,rep:4; 1717356; 1007157248; 23; 0
fuzzer-out-3/afl/queue/id:000006,src:000000,op:havoc,rep:128; 1388000; 1007157248; 103; 0
fuzzer-out-3/afl/queue/id:000007,src:000000,op:havoc,rep:16; 1152973; 1007157248; 33; 0
fuzzer-out-3/afl/queue/id:000008,src:000000,op:havoc,rep:128; 1407500; 1007157248; 33; 0
fuzzer-out-3/afl/queue/id:000009,src:000001+000006,op:splice,rep:64; 1491800; 1007157248; 173; 0
fuzzer-out-3/afl/queue/id:000010,src:000003+000007,op:splice,rep:64; 1463506; 1007157248; 163; 0
fuzzer-out-3/afl/queue/id:000011,src:000000+000009,op:splice,rep:16; 1362831; 1007157248; 173; 0
