Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-2/afl/queue/id:000000,orig:example.txt; 1382506; 1007157248; 79; 0
fuzzer-out-2/afl/queue/id:000001,src:000000,op:havoc,rep:64; 1493796; 1007157248; 79; 0
fuzzer-out-2/afl/queue/id:000002,src:000000,op:havoc,rep:128; 1710472; 1007157248; 79; 0
fuzzer-out-2/afl/queue/id:000003,src:000000,op:havoc,rep:64; 1936544; 1007157248; 79; 0
fuzzer-out-2/afl/queue/id:000004,src:000000,op:havoc,rep:16; 1509152; 1007157248; 79; 0
fuzzer-out-2/afl/queue/id:000005,src:000000,op:havoc,rep:8; 1458622; 1007157248; 79; 0
fuzzer-out-2/afl/queue/id:000006,src:000000,op:havoc,rep:8; 1232820; 1007157248; 79; 0
fuzzer-out-2/afl/queue/id:000007,src:000000,op:havoc,rep:16,+cov; 1859283; 1007157248; 79; 0
fuzzer-out-2/afl/queue/id:000008,src:000000,op:havoc,rep:128; 1463464; 1007157248; 79; 0
fuzzer-out-2/afl/queue/id:000009,src:000000,op:havoc,rep:32; 1665923; 1007157248; 79; 0
fuzzer-out-2/afl/queue/id:000010,src:000000,op:havoc,rep:16; 1448909; 1007157248; 79; 0
