Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-2/afl/queue/id:000000,orig:example.txt; 3691470344; 1007157248; 3839675096; 0
fuzzer-out-2/afl/queue/id:000001,src:000000,op:havoc,rep:2; 3690237467; 1007157248; 3839693588; 0
fuzzer-out-2/afl/queue/id:000002,src:000000,op:havoc,rep:32; 890209678; 1007157248; 872821822; 0
fuzzer-out-2/afl/queue/id:000003,src:000000,op:havoc,rep:64,+cov; 1445158; 1007157248; 11; 0
fuzzer-out-2/afl/queue/id:000004,src:000000,op:havoc,rep:8,+cov; 3713248676; 1007157248; 3843089112; 0
fuzzer-out-2/afl/queue/id:000005,src:000000,op:havoc,rep:2; 3669260564; 1007157248; 3839623182; 0
fuzzer-out-2/afl/queue/id:000006,src:000000,op:havoc,rep:16; 3380581161; 1007157248; 3536470052; 0
fuzzer-out-2/afl/queue/id:000007,src:000000,op:havoc,rep:64; 231618633; 1007157248; 235802136; 0
fuzzer-out-2/afl/queue/id:000008,src:000000,op:havoc,rep:64; 1195822439; 1007157248; 1242964470; 0
fuzzer-out-2/afl/queue/id:000009,src:000000,op:havoc,rep:32; 51091270; 1007157248; 33699852; 0
fuzzer-out-2/afl/queue/id:000010,src:000000+000009,op:splice,rep:8; 3655123312; 1007157248; 3825350668; 0
fuzzer-out-2/afl/queue/id:000011,src:000000+000002,op:splice,rep:4; 843720363; 1007157248; 872821822; 0
