Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-2/afl/queue/id:000000,orig:example.txt; 0; 0; 0; 0
fuzzer-out-2/afl/queue/id:000001,src:000000,op:havoc,rep:4,+cov; 277704; 126877696; 18; 0
fuzzer-out-2/afl/queue/id:000002,src:000000,op:havoc,rep:64,+cov; 626431; 126877696; 18; 0
fuzzer-out-2/afl/queue/id:000003,src:000000,op:havoc,rep:8; 553830; 126877696; 34; 0
fuzzer-out-2/afl/queue/id:000004,src:000000,op:havoc,rep:4; 354631; 126877696; 26; 0
fuzzer-out-2/afl/queue/id:000005,src:000000,op:havoc,rep:64; 288214; 126877696; 58; 0
fuzzer-out-2/afl/queue/id:000006,src:000000,op:havoc,rep:8; 233411; 126877696; 42; 0
fuzzer-out-2/afl/queue/id:000007,src:000000,op:havoc,rep:128; 324897; 126877696; 66; 0
fuzzer-out-2/afl/queue/id:000008,src:000000,op:havoc,rep:2; 269886; 126877696; 18; 0
fuzzer-out-2/afl/queue/id:000009,src:000000,op:havoc,rep:128; 353085; 126877696; 130; 0
fuzzer-out-2/afl/queue/id:000010,src:000000,op:havoc,rep:128; 268433; 126877696; 138; 0
