Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-4/afl/queue/id:000000,orig:example.txt; 1769799; 1007157248; 77; 0
fuzzer-out-4/afl/queue/id:000001,src:000000,op:havoc,rep:4; 1977497; 1007157248; 77; 0
fuzzer-out-4/afl/queue/id:000002,src:000000,op:havoc,rep:128; 1182661; 1007157248; 77; 0
fuzzer-out-4/afl/queue/id:000003,src:000000,op:havoc,rep:64; 1243615; 1007157248; 77; 0
fuzzer-out-4/afl/queue/id:000004,src:000000,op:havoc,rep:128; 1766477; 1007157248; 77; 0
fuzzer-out-4/afl/queue/id:000005,src:000000,op:havoc,rep:4; 1647919; 1007157248; 77; 0
fuzzer-out-4/afl/queue/id:000006,src:000000,op:havoc,rep:128; 1902596; 1007157248; 77; 0
fuzzer-out-4/afl/queue/id:000007,src:000000,op:havoc,rep:8; 1467960; 1007157248; 77; 0
fuzzer-out-4/afl/queue/id:000008,src:000000,op:havoc,rep:128; 1886322; 1007157248; 77; 0
fuzzer-out-4/afl/queue/id:000009,src:000000,op:havoc,rep:64; 1734935; 1007157248; 77; 0
