Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-5/afl/queue/id:000000,orig:example.txt; 0; 0; 0; 0
fuzzer-out-5/afl/queue/id:000001,src:000000,op:havoc,rep:2,+cov; 3723626706; 1007157248; 3839675094; 0
fuzzer-out-5/afl/queue/id:000002,src:000000,op:havoc,rep:128; 1724515; 1007157248; 2578; 0
fuzzer-out-5/afl/queue/id:000003,src:000000,op:havoc,rep:8; 1815454; 1007157248; 131078; 0
fuzzer-out-5/afl/queue/id:000004,src:000000,op:havoc,rep:64,+cov; 1034355; 1007157248; 5; 0
fuzzer-out-5/afl/queue/id:000005,src:000000,op:havoc,rep:4,+cov; 3684990455; 1007157248; 3839675156; 0
fuzzer-out-5/afl/queue/id:000006,src:000000,op:havoc,rep:16; 3270670593; 1007157248; 3402499082; 0
fuzzer-out-5/afl/queue/id:000007,src:000000,op:havoc,rep:32; 268937163; 1007157248; 272764952; 0
fuzzer-out-5/afl/queue/id:000008,src:000000,op:havoc,rep:32; 1782617129; 1007157248; 1852730998; 0
fuzzer-out-5/afl/queue/id:000009,src:000000,op:havoc,rep:32; 821675227; 1007157248; 806891576; 0
fuzzer-out-5/afl/queue/id:000010,src:000000,op:havoc,rep:16; 3259700978; 1007157248; 3390576672; 0
fuzzer-out-5/afl/queue/id:000011,src:000000,op:havoc,rep:16; 3492081064; 1007157248; 3638091320; 0
