Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-1/afl/queue/id:000000,orig:example.txt; 0; 0; 0; 0
fuzzer-out-1/afl/queue/id:000001,src:000000,op:havoc,rep:4,+cov,highscore; 1686022; 1007157248; 7; 53
fuzzer-out-1/afl/queue/id:000002,src:000000,op:havoc,rep:4,+cov; 1953554; 1007157248; 73; 20
fuzzer-out-1/afl/queue/id:000003,src:000000,op:havoc,rep:64,+cov; 1668858; 1007157248; 9; 0
fuzzer-out-1/afl/queue/id:000004,src:000000,op:havoc,rep:16; 1856601; 1007157248; 34; 0
fuzzer-out-1/afl/queue/id:000005,src:000000,op:havoc,rep:16; 1875082; 1007157248; 172; 4
fuzzer-out-1/afl/queue/id:000006,src:000000,op:havoc,rep:128; 1380993; 1007157248; 49; 12
fuzzer-out-1/afl/queue/id:000007,src:000000,op:havoc,rep:8,highscore; 1424189; 1007157248; 7; 70
fuzzer-out-1/afl/queue/id:000008,src:000000,op:havoc,rep:2; 1475861; 1007157248; 22; 50
fuzzer-out-1/afl/queue/id:000009,src:000000,op:havoc,rep:4,highscore; 1583515; 1007157248; 7; 73
fuzzer-out-1/afl/queue/id:000010,src:000000,op:havoc,rep:128; 1521055; 1007157248; 16; 0
fuzzer-out-1/afl/queue/id:000011,src:000000,op:havoc,rep:64,highscore; 1448415; 1007157248; 256; 81
fuzzer-out-1/afl/queue/id:000012,src:000000,op:havoc,rep:4; 1519444; 1007157248; 19; 43
fuzzer-out-1/afl/queue/id:000013,src:000000,op:havoc,rep:32,highscore; 1385622; 1007157248; 298; 90
fuzzer-out-1/afl/queue/id:000014,src:000000,op:havoc,rep:64,highscore; 1261441; 1007157248; 7; 96
fuzzer-out-1/afl/queue/id:000015,src:000011,op:havoc,rep:8,highscore; 1422865; 1007157248; 307; 98
