Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-5/afl/queue/id:000000,orig:example.txt; 0; 0; 0; 0
fuzzer-out-5/afl/queue/id:000001,src:000000,op:havoc,rep:32,+cov; 1804900; 1007157248; 520; 0
fuzzer-out-5/afl/queue/id:000002,src:000000,op:havoc,rep:2,+cov; 3674156416; 1007157248; 3839675096; 0
fuzzer-out-5/afl/queue/id:000003,src:000000,op:havoc,rep:16; 973559634; 1007157248; 1006742576; 0
fuzzer-out-5/afl/queue/id:000004,src:000000,op:havoc,rep:128,+cov; 1524866; 1007157248; 11; 0
fuzzer-out-5/afl/queue/id:000005,src:000000,op:havoc,rep:4; 3656340060; 1007157248; 3825205264; 0
fuzzer-out-5/afl/queue/id:000006,src:000000,op:havoc,rep:16; 426452635; 1007157248; 437918244; 0
fuzzer-out-5/afl/queue/id:000007,src:000000,op:havoc,rep:2; 3707731927; 1007157248; 3839675174; 0
fuzzer-out-5/afl/queue/id:000008,src:000000,op:havoc,rep:2; 3669716606; 1007157248; 3839675096; 0
fuzzer-out-5/afl/queue/id:000009,src:000000,op:havoc,rep:32; 201111435; 1007157248; 202116118; 0
fuzzer-out-5/afl/queue/id:000010,src:000000,op:havoc,rep:16; 1482035; 1007157248; 16426; 0
fuzzer-out-5/afl/queue/id:000011,src:000000,op:havoc,rep:64; 394538431; 1007157248; 403373586; 0
fuzzer-out-5/afl/queue/id:000012,src:000000,op:havoc,rep:64; 226463909; 1007157248; 169610764; 0
fuzzer-out-5/afl/queue/id:000013,src:000000,op:havoc,rep:16; 3829133606; 1007157248; 4004380686; 0
fuzzer-out-5/afl/queue/id:000014,src:000000,op:havoc,rep:64; 2826866495; 1007157248; 2956172812; 0
fuzzer-out-5/afl/queue/id:000015,src:000000,op:havoc,rep:64; 1899864858; 1007157248; 1920191516; 0
