Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-5/afl/queue/id:000000,orig:example.txt; 0; 0; 0; 0
fuzzer-out-5/afl/queue/id:000001,src:000000,op:havoc,rep:4,+cov; 1196385; 1007157248; 42; 0
fuzzer-out-5/afl/queue/id:000002,src:000000,op:havoc,rep:32; 1640851; 1007157248; 78; 0
fuzzer-out-5/afl/queue/id:000003,src:000000,op:havoc,rep:4; 1456447; 1007157248; 60; 0
fuzzer-out-5/afl/queue/id:000004,src:000000,op:havoc,rep:2; 1472660; 1007157248; 33; 0
fuzzer-out-5/afl/queue/id:000005,src:000000,op:havoc,rep:16,+cov,highscore; 1599321; 1007157248; 38; 19
fuzzer-out-5/afl/queue/id:000006,src:000000,op:havoc,rep:16; 1435971; 1007157248; 27; 8
fuzzer-out-5/afl/queue/id:000007,src:000000,op:havoc,rep:128,+cov; 1314304; 1007157248; 19; 0
fuzzer-out-5/afl/queue/id:000008,src:000000,op:havoc,rep:16,highscore; 1453223; 1007157248; 42; 23
fuzzer-out-5/afl/queue/id:000009,src:000000,op:havoc,rep:16,highscore; 1574304; 1007157248; 45; 26
fuzzer-out-5/afl/queue/id:000010,src:000000,op:havoc,rep:8,highscore; 1360126; 1007157248; 19; 32
fuzzer-out-5/afl/queue/id:000011,src:000000,op:havoc,rep:32,highscore; 1640697; 1007157248; 123; 104
fuzzer-out-5/afl/queue/id:000012,src:000000,op:havoc,rep:128,highscore; 1556524; 1007157248; 165; 146
fuzzer-out-5/afl/queue/id:000013,src:000000,op:havoc,rep:128,highscore; 1389429; 1007157248; 168; 149
fuzzer-out-5/afl/queue/id:000014,src:000000,op:havoc,rep:32; 1251938; 1007157248; 30; 11
