Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-4/afl/queue/id:000000,orig:example.txt; 0; 0; 0; 0
fuzzer-out-4/afl/queue/id:000001,src:000000,op:havoc,rep:2,+cov; 1508827; 1007157248; 51; 0
fuzzer-out-4/afl/queue/id:000002,src:000000,op:havoc,rep:8; 1182345; 1007157248; 33; 0
fuzzer-out-4/afl/queue/id:000003,src:000000,op:havoc,rep:2,+cov,highscore; 2136404; 1007157248; 19; 32
fuzzer-out-4/afl/queue/id:000004,src:000000,op:havoc,rep:2; 1647481; 1007157248; 96; 0
fuzzer-out-4/afl/queue/id:000005,src:000000,op:havoc,rep:8; 1424764; 1007157248; 42; 0
fuzzer-out-4/afl/queue/id:000006,src:000000,op:havoc,rep:16,+cov,highscore; 1559962; 1007157248; 75; 56
fuzzer-out-4/afl/queue/id:000007,src:000000,op:havoc,rep:8,highscore; 1313980; 1007157248; 78; 59
fuzzer-out-4/afl/queue/id:000008,src:000000,op:havoc,rep:2,+cov; 1158561; 1007157248; 50; 1
fuzzer-out-4/afl/queue/id:000009,src:000000,op:havoc,rep:64,highscore; 1160489; 1007157248; 87; 68
fuzzer-out-4/afl/queue/id:000010,src:000000,op:havoc,rep:128,highscore; 1438542; 1007157248; 19; 128
fuzzer-out-4/afl/queue/id:000011,src:000000,op:havoc,rep:64; 1347751; 1007157248; 30; 11
fuzzer-out-4/afl/queue/id:000012,src:000000,op:havoc,rep:32; 1354911; 1007157248; 123; 104
fuzzer-out-4/afl/queue/id:000013,src:000000,op:havoc,rep:16; 1069134; 1007157248; 26; 7
fuzzer-out-4/afl/queue/id:000014,src:000000,op:havoc,rep:32,highscore; 1326288; 1007157248; 153; 134
fuzzer-out-4/afl/queue/id:000015,src:000000,op:havoc,rep:128,highscore; 1367780; 1007157248; 19; 143
fuzzer-out-4/afl/queue/id:000016,src:000000,op:havoc,rep:16,highscore; 1211888; 1007157248; 19; 146
fuzzer-out-4/afl/queue/id:000017,src:000000,op:havoc,rep:128,highscore; 1131714; 1007157248; 168; 149
