Input file; Time; Memory; Instr.; User-Defined
fuzzer-out-4/afl/queue/id:000000,orig:example.txt; 0; 0; 0; 0
fuzzer-out-4/afl/queue/id:000001,src:000000,op:havoc,rep:64,+cov; 1793186; 1007157248; 40; 0
fuzzer-out-4/afl/queue/id:000002,src:000000,op:havoc,rep:8; 1409044; 1007157248; 12; 0
fuzzer-out-4/afl/queue/id:000003,src:000000,op:havoc,rep:16; 1589574; 1007157248; 20; 0
fuzzer-out-4/afl/queue/id:000004,src:000000,op:havoc,rep:16; 1803344; 1007157248; 72; 0
fuzzer-out-4/afl/queue/id:000005,src:000000,op:havoc,rep:8; 1583783; 1007157248; 36; 0
fuzzer-out-4/afl/queue/id:000006,src:000000,op:havoc,rep:16; 1353713; 1007157248; 16; 0
fuzzer-out-4/afl/queue/id:000007,src:000000,op:havoc,rep:32; 1649599; 1007157248; 80; 0
fuzzer-out-4/afl/queue/id:000008,src:000000,op:havoc,rep:8; 1505085; 1007157248; 108; 0
fuzzer-out-4/afl/queue/id:000009,src:000000,op:havoc,rep:128; 1428980; 1007157248; 52; 0
fuzzer-out-4/afl/queue/id:000010,src:000000,op:havoc,rep:32; 1437895; 1007157248; 20; 0
fuzzer-out-4/afl/queue/id:000011,src:000000,op:havoc,rep:128; 1821856; 1007157248; 168; 0
fuzzer-out-4/afl/queue/id:000012,src:000000,op:havoc,rep:128; 1718461; 1007157248; 132; 0
